season,round,event_name,session_type,RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
2026,13,Italian Grand Prix,EVENT,13,Italy,Monza,FORMULA 1 PIRELLI GRAN PREMIO D’ITALIA 2026,2026-09-06,Italian Grand Prix,conventional,Practice 1,2026-09-04 12:30:00+02:00,2026-09-04 10:30:00,Practice 2,2026-09-04 16:00:00+02:00,2026-09-04 14:00:00,Practice 3,2026-09-05 12:30:00+02:00,2026-09-05 10:30:00,Qualifying,2026-09-05 16:00:00+02:00,2026-09-05 14:00:00,Race,2026-09-06 15:00:00+02:00,2026-09-06 13:00:00,True
