season,round,event_name,session_type,Time_s,Driver,DriverNumber,DriverId,TeamId,LapTime_s,LapNumber,Stint,PitOutTime_s,PitInTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime_s,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2026,5,Canadian Grand Prix,Q,905.597000,RUS,63,russell,mercedes,105.912000,1.000000,1.000000,806.209000,,39.359000,31.169000,35.384000,839.122000,870.364000,905.766000,230.000000,153.000000,248.000000,265.000000,False,SOFT,7.000000,False,Mercedes,806.209000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,998.907000,RUS,63,russell,mercedes,93.310000,2.000000,1.000000,,,23.139000,29.158000,41.013000,928.736000,957.894000,998.907000,234.000000,237.000000,273.000000,185.000000,True,SOFT,8.000000,False,Mercedes,905.597000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1073.345000,RUS,63,russell,mercedes,74.438000,3.000000,1.000000,,,21.329000,23.568000,29.541000,1020.236000,1043.804000,1073.345000,248.000000,288.000000,273.000000,319.000000,True,SOFT,9.000000,False,Mercedes,998.907000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1162.684000,RUS,63,russell,mercedes,89.339000,4.000000,1.000000,,,26.455000,26.755000,36.129000,1099.800000,1126.555000,1162.684000,231.000000,250.000000,272.000000,254.000000,False,SOFT,10.000000,False,Mercedes,1073.345000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1236.637000,RUS,63,russell,mercedes,73.953000,5.000000,1.000000,,,20.941000,23.537000,29.475000,1183.625000,1207.162000,1236.637000,248.000000,289.000000,275.000000,319.000000,True,SOFT,11.000000,False,Mercedes,1162.684000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2284.205000,RUS,63,russell,mercedes,,6.000000,1.000000,,1315.496000,23.859000,26.817000,,1260.558000,1287.338000,,228.000000,256.000000,,279.000000,False,SOFT,12.000000,False,Mercedes,1236.637000,,12,,False,,False,False
2026,5,Canadian Grand Prix,Q,2392.391000,RUS,63,russell,mercedes,108.186000,7.000000,2.000000,2292.109000,,45.331000,26.769000,36.086000,2329.536000,2356.305000,2392.391000,231.000000,235.000000,253.000000,241.000000,False,SOFT,1.000000,True,Mercedes,2284.205000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2480.998000,RUS,63,russell,mercedes,88.607000,8.000000,2.000000,,,23.178000,27.090000,38.339000,2415.569000,2442.659000,2480.998000,234.000000,223.000000,275.000000,194.000000,True,SOFT,2.000000,True,Mercedes,2392.391000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2554.609000,RUS,63,russell,mercedes,73.611000,9.000000,2.000000,,,20.956000,23.411000,29.244000,2501.954000,2525.365000,2554.609000,247.000000,288.000000,276.000000,318.000000,True,SOFT,3.000000,True,Mercedes,2480.998000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2723.891000,RUS,63,russell,mercedes,,10.000000,2.000000,,2634.462000,25.479000,26.445000,,2580.179000,2606.666000,,229.000000,247.000000,,276.000000,False,SOFT,4.000000,True,Mercedes,2554.609000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2810.579000,RUS,63,russell,mercedes,86.688000,11.000000,3.000000,2725.385000,,27.438000,25.826000,33.424000,2751.329000,2777.155000,2810.579000,247.000000,254.000000,268.000000,268.000000,False,SOFT,1.000000,True,Mercedes,2723.891000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2896.348000,RUS,63,russell,mercedes,85.769000,12.000000,3.000000,,,23.150000,27.032000,35.587000,2833.729000,2860.761000,2896.348000,235.000000,241.000000,274.000000,249.000000,False,SOFT,2.000000,True,Mercedes,2810.579000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2986.802000,RUS,63,russell,mercedes,90.454000,13.000000,3.000000,,,25.295000,29.319000,35.840000,2921.643000,2950.962000,2986.802000,222.000000,242.000000,274.000000,249.000000,False,SOFT,3.000000,True,Mercedes,2896.348000,,1,,True,TRACK LIMITS AT TURN 1 LAP 14 ,False,True
2026,5,Canadian Grand Prix,Q,3059.881000,RUS,63,russell,mercedes,73.079000,14.000000,3.000000,,,20.717000,23.043000,29.319000,3007.519000,3030.562000,3059.881000,249.000000,289.000000,276.000000,316.000000,True,SOFT,4.000000,True,Mercedes,2986.802000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3577.191000,RUS,63,russell,mercedes,,15.000000,3.000000,,3141.089000,26.077000,26.407000,,3086.043000,3112.386000,,229.000000,254.000000,,277.000000,False,SOFT,5.000000,True,Mercedes,3059.881000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,3664.780000,RUS,63,russell,mercedes,87.589000,16.000000,4.000000,3579.268000,,28.133000,25.879000,33.577000,3605.324000,3631.203000,3664.780000,232.000000,235.000000,242.000000,263.000000,False,SOFT,1.000000,True,Mercedes,3577.191000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,3762.519000,RUS,63,russell,mercedes,97.739000,17.000000,4.000000,,,25.012000,29.419000,43.308000,3689.792000,3719.211000,3762.519000,235.000000,238.000000,274.000000,244.000000,True,SOFT,2.000000,True,Mercedes,3664.780000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3919.226000,RUS,63,russell,mercedes,,18.000000,4.000000,,3833.234000,20.914000,23.436000,,3783.485000,3806.965000,,248.000000,287.000000,,281.000000,False,SOFT,3.000000,True,Mercedes,3762.519000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,4001.452000,RUS,63,russell,mercedes,82.226000,19.000000,5.000000,3920.737000,,24.971000,25.162000,32.093000,3944.197000,3969.359000,4001.452000,253.000000,249.000000,265.000000,268.000000,False,SOFT,1.000000,True,Mercedes,3919.226000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,4084.982000,RUS,63,russell,mercedes,83.530000,20.000000,5.000000,,,22.005000,26.678000,34.847000,4023.457000,4050.135000,4084.982000,263.000000,235.000000,274.000000,250.000000,True,SOFT,2.000000,True,Mercedes,4001.452000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4157.975000,RUS,63,russell,mercedes,72.993000,21.000000,5.000000,,,20.658000,23.068000,29.267000,4105.640000,4128.708000,4157.975000,249.000000,286.000000,273.000000,321.000000,True,SOFT,3.000000,True,Mercedes,4084.982000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4254.532000,RUS,63,russell,mercedes,96.557000,22.000000,5.000000,,,28.517000,31.847000,36.193000,4186.492000,4218.339000,4254.532000,224.000000,238.000000,274.000000,250.000000,False,SOFT,4.000000,True,Mercedes,4157.975000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4327.110000,RUS,63,russell,mercedes,72.578000,23.000000,5.000000,,,20.600000,22.902000,29.076000,4275.132000,4298.034000,4327.110000,249.000000,289.000000,275.000000,320.000000,True,SOFT,5.000000,True,Mercedes,4254.532000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4421.161000,RUS,63,russell,mercedes,,24.000000,5.000000,,4421.161000,26.755000,33.246000,,4353.952000,4387.294000,,180.000000,167.000000,,250.000000,False,SOFT,6.000000,True,Mercedes,4327.110000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,910.419000,ANT,12,antonelli,mercedes,104.913000,1.000000,1.000000,814.233000,,42.706000,28.343000,33.864000,848.300000,876.741000,910.678000,226.000000,265.000000,269.000000,272.000000,False,SOFT,6.000000,False,Mercedes,814.233000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,1004.994000,ANT,12,antonelli,mercedes,94.575000,2.000000,1.000000,,,22.983000,26.922000,44.670000,933.402000,960.324000,1004.994000,238.000000,213.000000,273.000000,129.000000,True,SOFT,7.000000,False,Mercedes,910.419000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1079.222000,ANT,12,antonelli,mercedes,74.228000,3.000000,1.000000,,,21.129000,23.647000,29.452000,1026.123000,1049.770000,1079.222000,244.000000,287.000000,274.000000,316.000000,True,SOFT,8.000000,False,Mercedes,1004.994000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1177.279000,ANT,12,antonelli,mercedes,98.057000,4.000000,1.000000,,,24.453000,28.925000,44.679000,1103.675000,1132.600000,1177.279000,227.000000,240.000000,271.000000,207.000000,False,SOFT,9.000000,False,Mercedes,1079.222000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1250.659000,ANT,12,antonelli,mercedes,73.380000,5.000000,1.000000,,,20.974000,23.190000,29.216000,1198.253000,1221.443000,1250.659000,249.000000,290.000000,276.000000,322.000000,True,SOFT,10.000000,False,Mercedes,1177.279000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2297.722000,ANT,12,antonelli,mercedes,,6.000000,1.000000,,1327.776000,23.117000,25.383000,,1273.897000,1299.267000,,233.000000,260.000000,,274.000000,False,SOFT,11.000000,False,Mercedes,1250.659000,,12,,False,,False,False
2026,5,Canadian Grand Prix,Q,2401.712000,ANT,12,antonelli,mercedes,103.990000,7.000000,2.000000,2311.890000,,45.032000,25.953000,33.005000,2342.754000,2368.707000,2401.712000,238.000000,274.000000,174.000000,286.000000,False,SOFT,1.000000,True,Mercedes,2297.722000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2489.877000,ANT,12,antonelli,mercedes,88.165000,8.000000,2.000000,,,26.783000,26.416000,34.966000,2428.495000,2454.911000,2489.877000,238.000000,241.000000,280.000000,253.000000,True,SOFT,2.000000,True,Mercedes,2401.712000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2562.953000,ANT,12,antonelli,mercedes,73.076000,9.000000,2.000000,,,20.661000,23.235000,29.180000,2510.538000,2533.773000,2562.953000,246.000000,289.000000,276.000000,319.000000,True,SOFT,3.000000,True,Mercedes,2489.877000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2729.064000,ANT,12,antonelli,mercedes,,10.000000,2.000000,,2640.748000,24.543000,25.772000,,2587.584000,2613.448000,,232.000000,249.000000,,282.000000,False,SOFT,4.000000,True,Mercedes,2562.953000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2818.349000,ANT,12,antonelli,mercedes,89.285000,11.000000,3.000000,2731.459000,,30.591000,25.474000,33.220000,2759.655000,2785.129000,2818.349000,249.000000,276.000000,284.000000,209.000000,False,SOFT,1.000000,True,Mercedes,2729.064000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2903.230000,ANT,12,antonelli,mercedes,84.881000,12.000000,3.000000,,,22.388000,26.791000,35.702000,2840.737000,2867.528000,2903.230000,230.000000,242.000000,276.000000,246.000000,False,SOFT,2.000000,True,Mercedes,2818.349000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2976.444000,ANT,12,antonelli,mercedes,73.214000,13.000000,3.000000,,,20.714000,23.236000,29.264000,2923.944000,2947.180000,2976.444000,248.000000,289.000000,274.000000,317.000000,False,SOFT,3.000000,True,Mercedes,2903.230000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3084.460000,ANT,12,antonelli,mercedes,108.016000,14.000000,3.000000,,,24.900000,32.065000,51.051000,3001.344000,3033.409000,3084.460000,204.000000,255.000000,263.000000,159.000000,False,SOFT,4.000000,True,Mercedes,2976.444000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3157.640000,ANT,12,antonelli,mercedes,73.180000,15.000000,3.000000,,,20.980000,23.203000,28.997000,3105.440000,3128.643000,3157.640000,250.000000,289.000000,276.000000,323.000000,False,SOFT,5.000000,True,Mercedes,3084.460000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3580.833000,ANT,12,antonelli,mercedes,,16.000000,3.000000,,3240.696000,23.832000,27.124000,,3181.527000,3208.708000,,220.000000,236.000000,,236.000000,False,SOFT,6.000000,True,Mercedes,3157.640000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,3671.818000,ANT,12,antonelli,mercedes,90.985000,17.000000,4.000000,3584.881000,,33.094000,25.554000,32.337000,3613.927000,3639.481000,3671.818000,246.000000,275.000000,277.000000,283.000000,False,SOFT,1.000000,True,Mercedes,3580.833000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,3768.835000,ANT,12,antonelli,mercedes,97.017000,18.000000,4.000000,,,23.494000,29.658000,43.865000,3695.312000,3724.970000,3768.835000,238.000000,234.000000,275.000000,192.000000,True,SOFT,2.000000,True,Mercedes,3671.818000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3841.923000,ANT,12,antonelli,mercedes,73.088000,19.000000,4.000000,,,20.994000,23.175000,28.919000,3789.829000,3813.004000,3841.923000,248.000000,288.000000,275.000000,322.000000,True,SOFT,3.000000,True,Mercedes,3768.835000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4011.270000,ANT,12,antonelli,mercedes,,20.000000,4.000000,,3916.981000,22.820000,25.186000,,3864.882000,3890.027000,,233.000000,259.000000,,280.000000,False,SOFT,4.000000,True,Mercedes,3841.923000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,4104.479000,ANT,12,antonelli,mercedes,93.209000,21.000000,5.000000,4014.602000,,33.976000,25.430000,33.803000,4045.246000,4070.676000,4104.479000,247.000000,276.000000,276.000000,293.000000,False,SOFT,1.000000,True,Mercedes,4011.270000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,4192.673000,ANT,12,antonelli,mercedes,88.194000,22.000000,5.000000,,,24.061000,27.693000,36.440000,4128.540000,4156.233000,4192.673000,238.000000,239.000000,279.000000,248.000000,False,SOFT,2.000000,True,Mercedes,4104.479000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4265.319000,ANT,12,antonelli,mercedes,72.646000,23.000000,5.000000,,,20.547000,23.061000,29.038000,4213.220000,4236.281000,4265.319000,248.000000,288.000000,274.000000,319.000000,True,SOFT,3.000000,True,Mercedes,4192.673000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4373.634000,ANT,12,antonelli,mercedes,108.315000,24.000000,5.000000,,4353.302000,23.395000,27.259000,57.661000,4288.714000,4315.973000,4373.634000,247.000000,200.000000,,185.000000,False,SOFT,4.000000,True,Mercedes,4265.319000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,872.359000,NOR,1,norris,mclaren,101.383000,1.000000,1.000000,774.934000,,35.086000,26.222000,40.075000,806.192000,832.424000,872.578000,226.000000,264.000000,263.000000,230.000000,False,SOFT,6.000000,False,McLaren,774.934000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,960.936000,NOR,1,norris,mclaren,88.577000,2.000000,1.000000,,,23.299000,26.051000,39.227000,895.658000,921.709000,960.936000,230.000000,247.000000,265.000000,270.000000,True,SOFT,7.000000,False,McLaren,872.359000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1035.149000,NOR,1,norris,mclaren,74.213000,3.000000,1.000000,,,21.209000,23.430000,29.574000,982.145000,1005.575000,1035.149000,250.000000,287.000000,271.000000,314.000000,True,SOFT,8.000000,False,McLaren,960.936000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1295.268000,NOR,1,norris,mclaren,,4.000000,1.000000,,1120.540000,26.886000,27.413000,,1062.125000,1089.565000,,233.000000,225.000000,,216.000000,False,SOFT,9.000000,False,McLaren,1035.149000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,1382.255000,NOR,1,norris,mclaren,86.987000,5.000000,2.000000,1296.835000,,27.221000,25.552000,34.214000,1322.489000,1348.041000,1382.255000,229.000000,270.000000,235.000000,261.000000,False,SOFT,10.000000,False,McLaren,1295.268000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,1473.215000,NOR,1,norris,mclaren,90.960000,6.000000,2.000000,,,24.930000,25.363000,40.667000,1407.185000,1432.548000,1473.215000,231.000000,239.000000,266.000000,249.000000,False,SOFT,11.000000,False,McLaren,1382.255000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1546.746000,NOR,1,norris,mclaren,73.531000,7.000000,2.000000,,,21.062000,23.212000,29.257000,1494.277000,1517.489000,1546.746000,251.000000,289.000000,273.000000,315.000000,True,SOFT,12.000000,False,McLaren,1473.215000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1642.948000,NOR,1,norris,mclaren,96.202000,8.000000,2.000000,,,27.379000,27.773000,41.050000,1574.125000,1601.898000,1642.948000,219.000000,239.000000,269.000000,226.000000,False,SOFT,13.000000,False,McLaren,1546.746000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1716.451000,NOR,1,norris,mclaren,73.503000,9.000000,2.000000,,,21.062000,23.182000,29.259000,1664.010000,1687.192000,1716.451000,252.000000,286.000000,271.000000,317.000000,True,SOFT,14.000000,False,McLaren,1642.948000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2217.195000,NOR,1,norris,mclaren,,10.000000,2.000000,,1802.885000,26.696000,27.788000,,1743.265000,1771.066000,,237.000000,262.000000,,248.000000,False,SOFT,15.000000,False,McLaren,1716.451000,,12,,False,,False,False
2026,5,Canadian Grand Prix,Q,2316.610000,NOR,1,norris,mclaren,,11.000000,3.000000,2217.195000,,,25.967000,38.403000,,2278.294000,2316.714000,228.000000,270.000000,235.000000,154.000000,False,SOFT,1.000000,True,McLaren,2217.195000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2404.998000,NOR,1,norris,mclaren,88.388000,12.000000,3.000000,,,22.583000,25.182000,40.623000,2339.193000,2364.375000,2404.998000,230.000000,263.000000,266.000000,272.000000,True,SOFT,2.000000,True,McLaren,2316.610000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2478.233000,NOR,1,norris,mclaren,73.235000,13.000000,3.000000,,,20.956000,23.013000,29.266000,2425.954000,2448.967000,2478.233000,251.000000,288.000000,274.000000,314.000000,True,SOFT,3.000000,True,McLaren,2404.998000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2574.089000,NOR,1,norris,mclaren,95.856000,14.000000,3.000000,,,26.014000,30.121000,39.721000,2504.247000,2534.368000,2574.089000,229.000000,151.000000,271.000000,234.000000,False,SOFT,4.000000,True,McLaren,2478.233000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2647.233000,NOR,1,norris,mclaren,73.144000,15.000000,3.000000,,,21.104000,22.937000,29.103000,2595.193000,2618.130000,2647.233000,250.000000,288.000000,270.000000,318.000000,True,SOFT,5.000000,True,McLaren,2574.089000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2841.945000,NOR,1,norris,mclaren,,16.000000,3.000000,,2725.683000,22.918000,25.878000,,2670.225000,2696.165000,,228.000000,254.000000,,232.000000,False,SOFT,6.000000,True,McLaren,2647.233000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2935.476000,NOR,1,norris,mclaren,93.531000,17.000000,4.000000,2843.528000,,32.254000,27.289000,33.988000,2874.199000,2901.488000,2935.476000,227.000000,273.000000,237.000000,259.000000,False,SOFT,1.000000,True,McLaren,2841.945000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,3029.144000,NOR,1,norris,mclaren,93.668000,18.000000,4.000000,,,22.808000,25.588000,45.272000,2958.284000,2983.872000,3029.144000,231.000000,243.000000,267.000000,226.000000,False,SOFT,2.000000,True,McLaren,2935.476000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3102.193000,NOR,1,norris,mclaren,73.049000,19.000000,4.000000,,,20.859000,23.006000,29.184000,3050.003000,3073.009000,3102.193000,251.000000,289.000000,273.000000,314.000000,True,SOFT,3.000000,True,McLaren,3029.144000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3536.996000,NOR,1,norris,mclaren,,20.000000,4.000000,,3185.005000,23.053000,27.911000,,3125.255000,3153.250000,,214.000000,215.000000,,215.000000,False,SOFT,4.000000,True,McLaren,3102.193000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,3633.104000,NOR,1,norris,mclaren,96.108000,21.000000,5.000000,3541.104000,,35.860000,25.651000,34.597000,3572.856000,3598.507000,3633.104000,228.000000,267.000000,235.000000,245.000000,False,SOFT,1.000000,True,McLaren,3536.996000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,3723.116000,NOR,1,norris,mclaren,90.012000,22.000000,5.000000,,,24.033000,25.681000,40.298000,3657.137000,3682.818000,3723.116000,230.000000,239.000000,268.000000,252.000000,True,SOFT,2.000000,True,McLaren,3633.104000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,3795.845000,NOR,1,norris,mclaren,72.729000,23.000000,5.000000,,,20.619000,22.967000,29.143000,3743.735000,3766.702000,3795.845000,251.000000,291.000000,273.000000,315.000000,True,SOFT,3.000000,True,McLaren,3723.116000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4039.374000,NOR,1,norris,mclaren,,24.000000,5.000000,,3874.862000,22.677000,26.623000,,3818.547000,3845.210000,,213.000000,212.000000,,221.000000,False,SOFT,4.000000,True,McLaren,3795.845000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,4131.192000,NOR,1,norris,mclaren,91.818000,25.000000,6.000000,4043.950000,,32.387000,25.272000,34.159000,4071.761000,4097.033000,4131.192000,228.000000,269.000000,233.000000,251.000000,False,SOFT,1.000000,True,McLaren,4039.374000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,4221.858000,NOR,1,norris,mclaren,90.666000,26.000000,6.000000,,,22.572000,25.512000,42.582000,4153.764000,4179.276000,4221.858000,231.000000,239.000000,260.000000,252.000000,False,SOFT,2.000000,True,McLaren,4131.192000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4294.592000,NOR,1,norris,mclaren,72.734000,27.000000,6.000000,,,20.687000,22.927000,29.120000,4242.545000,4265.472000,4294.592000,250.000000,288.000000,270.000000,313.000000,False,SOFT,3.000000,True,McLaren,4221.858000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,4403.565000,NOR,1,norris,mclaren,108.973000,28.000000,6.000000,,4384.812000,27.347000,31.086000,50.540000,4321.939000,4353.025000,4403.565000,194.000000,179.000000,,198.000000,False,SOFT,4.000000,True,McLaren,4294.592000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,880.490000,PIA,81,piastri,mclaren,106.720000,1.000000,1.000000,778.654000,,41.317000,26.607000,38.796000,815.164000,841.717000,880.679000,231.000000,264.000000,265.000000,123.000000,False,SOFT,6.000000,False,McLaren,778.654000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,955.595000,PIA,81,piastri,mclaren,75.105000,2.000000,1.000000,,,21.451000,23.866000,29.788000,901.941000,925.807000,955.595000,252.000000,288.000000,272.000000,316.000000,True,SOFT,7.000000,False,McLaren,880.490000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1054.854000,PIA,81,piastri,mclaren,99.259000,3.000000,1.000000,,,29.950000,30.585000,38.724000,985.545000,1016.130000,1054.854000,193.000000,215.000000,264.000000,228.000000,False,SOFT,8.000000,False,McLaren,955.595000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1129.075000,PIA,81,piastri,mclaren,74.221000,4.000000,1.000000,,,21.210000,23.471000,29.540000,1076.064000,1099.535000,1129.075000,253.000000,289.000000,272.000000,315.000000,True,SOFT,9.000000,False,McLaren,1054.854000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1357.469000,PIA,81,piastri,mclaren,,5.000000,1.000000,,1213.368000,24.331000,28.701000,,1153.429000,1182.105000,,215.000000,230.000000,,237.000000,False,SOFT,10.000000,False,McLaren,1129.075000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,1453.405000,PIA,81,piastri,mclaren,95.936000,6.000000,2.000000,1359.171000,,31.248000,26.281000,38.407000,1388.717000,1414.998000,1453.405000,242.000000,267.000000,243.000000,240.000000,False,SOFT,11.000000,False,McLaren,1357.469000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,1540.802000,PIA,81,piastri,mclaren,87.397000,7.000000,2.000000,,,23.744000,26.375000,37.278000,1477.149000,1503.524000,1540.802000,236.000000,268.000000,267.000000,258.000000,False,SOFT,12.000000,False,McLaren,1453.405000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1614.361000,PIA,81,piastri,mclaren,73.559000,8.000000,2.000000,,,21.055000,23.116000,29.388000,1561.857000,1584.973000,1614.361000,254.000000,288.000000,272.000000,315.000000,True,SOFT,13.000000,False,McLaren,1540.802000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1712.989000,PIA,81,piastri,mclaren,98.628000,9.000000,2.000000,,,27.771000,32.025000,38.832000,1642.132000,1674.157000,1712.989000,196.000000,216.000000,269.000000,243.000000,False,SOFT,14.000000,False,McLaren,1614.361000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,1789.965000,PIA,81,piastri,mclaren,76.976000,10.000000,2.000000,,,21.239000,23.262000,32.475000,1734.228000,1757.490000,1789.965000,252.000000,290.000000,204.000000,318.000000,False,SOFT,15.000000,False,McLaren,1712.989000,,1,,True,TRACK LIMITS AT TURN 14 LAP 11 ,False,True
2026,5,Canadian Grand Prix,Q,2217.792000,PIA,81,piastri,mclaren,,11.000000,2.000000,,1873.288000,26.362000,26.519000,,1816.358000,1842.869000,,237.000000,227.000000,,238.000000,False,SOFT,16.000000,False,McLaren,1789.965000,,12,,False,,False,False
2026,5,Canadian Grand Prix,Q,2322.806000,PIA,81,piastri,mclaren,105.014000,12.000000,3.000000,2221.296000,,43.144000,26.424000,35.446000,2260.936000,2287.360000,2322.806000,244.000000,266.000000,246.000000,250.000000,False,SOFT,1.000000,True,McLaren,2217.792000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2413.964000,PIA,81,piastri,mclaren,91.158000,13.000000,3.000000,,,23.697000,26.259000,41.202000,2346.503000,2372.762000,2413.964000,235.000000,246.000000,267.000000,203.000000,True,SOFT,2.000000,True,McLaren,2322.806000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2487.380000,PIA,81,piastri,mclaren,73.416000,14.000000,3.000000,,,20.937000,23.056000,29.423000,2434.901000,2457.957000,2487.380000,250.000000,289.000000,274.000000,313.000000,True,SOFT,3.000000,True,McLaren,2413.964000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2585.756000,PIA,81,piastri,mclaren,98.376000,15.000000,3.000000,,,31.809000,30.001000,36.566000,2519.189000,2549.190000,2585.756000,193.000000,226.000000,267.000000,249.000000,False,SOFT,4.000000,True,McLaren,2487.380000,,1,,False,,False,True
2026,5,Canadian Grand Prix,Q,2780.244000,PIA,81,piastri,mclaren,,16.000000,3.000000,,2665.993000,22.225000,27.887000,,2608.021000,2635.993000,,206.000000,233.000000,,247.000000,False,SOFT,5.000000,True,McLaren,2585.756000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2870.906000,PIA,81,piastri,mclaren,90.662000,17.000000,4.000000,2782.167000,,29.819000,25.892000,34.951000,2810.063000,2835.955000,2870.906000,243.000000,268.000000,238.000000,253.000000,False,UNKNOWN,1.000000,False,McLaren,2780.244000,,1,,False,,False,False
2026,5,Canadian Grand Prix,Q,2962.271000,PIA,81,piastri,mclaren,91.365000,18.000000,4.000000,,,23.800000,26.673000,40.892000,2894.706000,2921.379000,2962.271000,233.000000,246.000000,270.000000,162.000000,False,UNKNOWN,2.000000,False,McLaren,2870.906000,,1,,False,,False,True
