season,round,event_name,session_type,Time_s,Driver,DriverNumber,DriverId,TeamId,LapTime_s,LapNumber,Stint,PitOutTime_s,PitInTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime_s,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2026,2,Chinese Grand Prix,SQ,1100.726000,RUS,63,,,,1.000000,1.000000,986.869000,,,30.974000,54.663000,,1046.119000,1100.895000,247.000000,245.000000,277.000000,260.000000,False,MEDIUM,1.000000,True,Mercedes,986.869000,,1,,False,,False,False
2026,2,Chinese Grand Prix,SQ,1193.756000,RUS,63,,,93.030000,2.000000,1.000000,,,24.276000,28.182000,40.572000,1125.002000,1153.184000,1193.756000,276.000000,264.000000,259.000000,318.000000,True,MEDIUM,2.000000,True,Mercedes,1100.726000,,1,,False,,False,True
2026,2,Chinese Grand Prix,SQ,1319.292000,RUS,63,,,125.536000,3.000000,1.000000,,1317.427000,30.753000,37.442000,57.341000,1224.509000,1261.951000,1319.292000,251.000000,158.000000,,303.000000,False,MEDIUM,3.000000,True,Mercedes,1193.756000,,1,,False,,False,False
2026,2,Chinese Grand Prix,SQ,2164.934000,RUS,63,,,,4.000000,2.000000,2045.072000,,,36.881000,53.641000,,2111.421000,2164.957000,235.000000,50.000000,280.000000,260.000000,False,MEDIUM,1.000000,True,Mercedes,1319.292000,,12,,False,,False,False
2026,2,Chinese Grand Prix,SQ,2257.175000,RUS,63,,,92.241000,5.000000,2.000000,,,24.062000,27.790000,40.389000,2188.996000,2216.786000,2257.175000,275.000000,265.000000,255.000000,320.000000,True,MEDIUM,2.000000,True,Mercedes,2164.934000,,1,,False,,False,True
2026,2,Chinese Grand Prix,SQ,2393.019000,RUS,63,,,135.844000,6.000000,2.000000,,,33.777000,42.586000,59.481000,2290.952000,2333.538000,2393.019000,198.000000,213.000000,280.000000,258.000000,False,MEDIUM,3.000000,True,Mercedes,2257.175000,,1,,False,,False,True
2026,2,Chinese Grand Prix,SQ,2485.312000,RUS,63,,,92.293000,7.000000,2.000000,,,24.226000,27.831000,40.236000,2417.245000,2445.076000,2485.312000,274.000000,259.000000,256.000000,316.000000,False,MEDIUM,4.000000,True,Mercedes,2393.019000,,1,,False,,False,True
2026,2,Chinese Grand Prix,SQ,2604.637000,RUS,63,,,119.325000,8.000000,2.000000,,2602.743000,29.640000,33.981000,55.704000,2514.952000,2548.933000,2604.637000,250.000000,260.000000,,232.000000,False,MEDIUM,5.000000,True,Mercedes,2485.312000,,1,,False,,False,False
2026,2,Chinese Grand Prix,SQ,3059.533000,RUS,63,,,,9.000000,3.000000,2957.856000,,,30.159000,46.145000,,3013.524000,3059.533000,239.000000,237.000000,281.000000,258.000000,False,SOFT,1.000000,True,Mercedes,2604.637000,,12,,False,,False,False
2026,2,Chinese Grand Prix,SQ,3151.053000,RUS,63,,,91.520000,10.000000,3.000000,,,23.962000,27.569000,39.989000,3083.495000,3111.064000,3151.053000,269.000000,255.000000,260.000000,313.000000,True,SOFT,2.000000,True,Mercedes,3059.533000,,1,,False,,False,True
2026,2,Chinese Grand Prix,SQ,3274.675000,RUS,63,,,123.622000,11.000000,3.000000,,,33.731000,41.687000,48.204000,3184.784000,3226.471000,3274.675000,204.000000,179.000000,282.000000,291.000000,False,SOFT,3.000000,True,Mercedes,3151.053000,,1,,False,,False,True
2026,2,Chinese Grand Prix,SQ,3366.382000,RUS,63,,,91.707000,12.000000,3.000000,,,23.974000,27.627000,40.106000,3298.649000,3326.276000,3366.382000,271.000000,252.000000,258.000000,315.000000,False,SOFT,4.000000,True,Mercedes,3274.675000,,1,,False,,False,True
2026,2,Chinese Grand Prix,SQ,3497.764000,RUS,63,,,131.382000,13.000000,3.000000,,3495.090000,31.386000,36.132000,63.864000,3397.768000,3433.900000,3497.764000,209.000000,200.000000,,219.000000,False,SOFT,5.000000,True,Mercedes,3366.382000,,1,,False,,False,False
2026,2,Chinese Grand Prix,SQ,1096.817000,ANT,12,,,,1.000000,1.000000,978.447000,,,36.386000,51.567000,,1045.371000,1097.157000,223.000000,245.000000,276.000000,256.000000,False,MEDIUM,1.000000,True,Mercedes,978.447000,,1,,False,,False,False
2026,2,Chinese Grand Prix,SQ,1190.272000,ANT,12,,,93.455000,2.000000,1.000000,,,24.508000,28.154000,40.793000,1121.325000,1149.479000,1190.272000,279.000000,269.000000,254.000000,314.000000,True,MEDIUM,2.000000,True,Mercedes,1096.817000,,1,,False,,False,True
2026,2,Chinese Grand Prix,SQ,1320.210000,ANT,12,,,129.938000,3.000000,1.000000,,1318.411000,38.392000,37.667000,53.879000,1228.664000,1266.331000,1320.210000,158.000000,238.000000,,301.000000,False,MEDIUM,3.000000,True,Mercedes,1190.272000,,1,,False,,False,False
2026,2,Chinese Grand Prix,SQ,2154.761000,ANT,12,,,,4.000000,2.000000,2031.570000,,,34.617000,51.849000,,2103.038000,2154.813000,257.000000,253.000000,276.000000,269.000000,False,MEDIUM,1.000000,True,Mercedes,1320.210000,,12,,False,,False,False
