season,round,event_name,session_type,Time_s,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2026,2,Chinese Grand Prix,Q,18.401000,17.600000,36.500000,1023.700000,False,32.300000,65,3.900000
2026,2,Chinese Grand Prix,Q,78.410000,17.600000,36.200000,1023.600000,False,32.400000,68,3.800000
2026,2,Chinese Grand Prix,Q,138.417000,17.600000,36.000000,1023.700000,False,32.300000,68,2.700000
2026,2,Chinese Grand Prix,Q,198.420000,17.600000,36.000000,1023.700000,False,32.300000,68,2.700000
2026,2,Chinese Grand Prix,Q,258.399000,17.700000,35.500000,1023.500000,False,32.500000,30,3.200000
2026,2,Chinese Grand Prix,Q,318.402000,17.700000,35.000000,1023.600000,False,32.500000,46,2.800000
2026,2,Chinese Grand Prix,Q,378.421000,17.700000,34.500000,1023.600000,False,32.400000,60,4.000000
2026,2,Chinese Grand Prix,Q,438.417000,17.700000,34.600000,1023.600000,False,32.200000,31,2.700000
2026,2,Chinese Grand Prix,Q,498.415000,17.700000,34.600000,1023.600000,False,31.800000,43,5.300000
2026,2,Chinese Grand Prix,Q,558.413000,17.700000,34.900000,1023.500000,False,31.700000,49,4.900000
2026,2,Chinese Grand Prix,Q,618.412000,17.600000,35.700000,1023.600000,False,32.000000,58,3.100000
2026,2,Chinese Grand Prix,Q,678.403000,17.700000,35.100000,1023.600000,False,32.200000,67,1.900000
2026,2,Chinese Grand Prix,Q,738.417000,17.600000,34.600000,1023.700000,False,32.300000,60,1.300000
2026,2,Chinese Grand Prix,Q,798.416000,17.800000,34.300000,1023.500000,False,32.000000,59,3.100000
2026,2,Chinese Grand Prix,Q,858.435000,17.800000,34.300000,1023.500000,False,32.000000,59,3.100000
2026,2,Chinese Grand Prix,Q,918.453000,17.800000,34.900000,1023.500000,False,31.800000,36,3.600000
2026,2,Chinese Grand Prix,Q,978.444000,17.700000,35.000000,1023.500000,False,32.000000,52,3.500000
2026,2,Chinese Grand Prix,Q,1038.451000,17.700000,35.100000,1023.500000,False,31.700000,71,2.800000
2026,2,Chinese Grand Prix,Q,1098.457000,17.700000,34.700000,1023.500000,False,32.100000,65,2.600000
2026,2,Chinese Grand Prix,Q,1158.474000,17.800000,34.300000,1023.500000,False,32.300000,61,1.800000
2026,2,Chinese Grand Prix,Q,1218.463000,17.800000,34.500000,1023.600000,False,32.300000,64,2.600000
2026,2,Chinese Grand Prix,Q,1278.465000,17.800000,33.900000,1023.400000,False,31.800000,59,5.200000
2026,2,Chinese Grand Prix,Q,1338.461000,17.900000,33.300000,1023.400000,False,31.600000,59,3.300000
2026,2,Chinese Grand Prix,Q,1398.464000,17.900000,33.100000,1023.500000,False,31.700000,65,3.100000
2026,2,Chinese Grand Prix,Q,1458.465000,17.900000,33.500000,1023.500000,False,31.900000,67,1.900000
2026,2,Chinese Grand Prix,Q,1518.484000,17.900000,33.500000,1023.500000,False,31.900000,67,1.900000
2026,2,Chinese Grand Prix,Q,1578.514000,17.800000,33.600000,1023.500000,False,32.100000,65,2.100000
2026,2,Chinese Grand Prix,Q,1638.531000,17.800000,33.400000,1023.600000,False,32.300000,72,1.700000
2026,2,Chinese Grand Prix,Q,1698.532000,17.900000,33.400000,1023.600000,False,32.300000,88,2.100000
2026,2,Chinese Grand Prix,Q,1758.527000,18.000000,33.000000,1023.700000,False,32.200000,64,1.600000
2026,2,Chinese Grand Prix,Q,1818.521000,18.000000,33.500000,1023.500000,False,32.200000,52,2.600000
2026,2,Chinese Grand Prix,Q,1878.545000,18.000000,34.100000,1023.500000,False,32.300000,57,1.900000
2026,2,Chinese Grand Prix,Q,1938.556000,18.000000,33.800000,1023.700000,False,32.100000,69,1.100000
2026,2,Chinese Grand Prix,Q,1998.560000,18.000000,33.800000,1023.600000,False,32.200000,87,1.500000
2026,2,Chinese Grand Prix,Q,2058.568000,18.100000,33.300000,1023.500000,False,31.900000,66,1.000000
2026,2,Chinese Grand Prix,Q,2118.566000,18.100000,32.400000,1023.600000,False,32.000000,125,1.100000
2026,2,Chinese Grand Prix,Q,2178.569000,18.100000,32.400000,1023.600000,False,32.000000,125,1.100000
2026,2,Chinese Grand Prix,Q,2238.557000,18.300000,32.400000,1023.500000,False,32.200000,74,2.400000
2026,2,Chinese Grand Prix,Q,2298.565000,18.100000,33.400000,1023.600000,False,31.500000,61,2.300000
2026,2,Chinese Grand Prix,Q,2358.567000,18.000000,34.100000,1023.600000,False,31.200000,58,3.800000
2026,2,Chinese Grand Prix,Q,2418.561000,17.900000,34.700000,1023.600000,False,30.900000,41,3.800000
2026,2,Chinese Grand Prix,Q,2478.601000,17.800000,35.300000,1023.500000,False,30.400000,49,1.400000
2026,2,Chinese Grand Prix,Q,2538.606000,17.800000,35.200000,1023.600000,False,30.500000,79,2.300000
2026,2,Chinese Grand Prix,Q,2598.621000,17.700000,35.000000,1023.600000,False,30.600000,41,3.800000
2026,2,Chinese Grand Prix,Q,2658.626000,17.700000,35.200000,1023.600000,False,30.300000,44,4.500000
2026,2,Chinese Grand Prix,Q,2718.620000,17.600000,35.000000,1023.600000,False,30.300000,37,2.700000
2026,2,Chinese Grand Prix,Q,2778.607000,17.600000,35.100000,1023.600000,False,30.500000,47,3.700000
2026,2,Chinese Grand Prix,Q,2838.595000,17.600000,35.100000,1023.600000,False,30.500000,47,3.700000
2026,2,Chinese Grand Prix,Q,2898.626000,17.700000,34.800000,1023.500000,False,29.900000,62,4.300000
2026,2,Chinese Grand Prix,Q,2958.657000,17.800000,34.400000,1023.500000,False,29.400000,40,5.300000
2026,2,Chinese Grand Prix,Q,3018.662000,17.800000,34.500000,1023.500000,False,29.600000,30,2.800000
2026,2,Chinese Grand Prix,Q,3078.668000,17.800000,34.700000,1023.500000,False,29.500000,42,4.500000
2026,2,Chinese Grand Prix,Q,3138.688000,17.700000,35.300000,1023.500000,False,29.800000,50,3.900000
2026,2,Chinese Grand Prix,Q,3198.700000,17.800000,35.500000,1023.500000,False,30.100000,38,4.100000
2026,2,Chinese Grand Prix,Q,3258.721000,17.700000,34.300000,1023.500000,False,29.900000,65,2.800000
2026,2,Chinese Grand Prix,Q,3318.709000,17.600000,34.400000,1023.400000,False,29.900000,59,3.000000
2026,2,Chinese Grand Prix,Q,3378.722000,17.600000,34.400000,1023.500000,False,29.600000,40,5.400000
2026,2,Chinese Grand Prix,Q,3438.735000,17.600000,34.600000,1023.400000,False,29.300000,47,3.600000
2026,2,Chinese Grand Prix,Q,3498.742000,17.600000,34.600000,1023.400000,False,29.300000,47,3.600000
