season,round,event_name,session_type,Time_s,Driver,DriverNumber,DriverId,TeamId,LapTime_s,LapNumber,Stint,PitOutTime_s,PitInTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime_s,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2026,3,Japanese Grand Prix,R,3922.170000,NOR,1,norris,mclaren,97.206000,1.000000,1.000000,,,,42.011000,18.104000,,3904.210000,3922.349000,289.000000,323.000000,279.000000,283.000000,False,MEDIUM,1.000000,True,McLaren,3824.711000,,1,3.000000,False,,False,False
2026,3,Japanese Grand Prix,R,4017.075000,NOR,1,norris,mclaren,94.905000,2.000000,1.000000,,,34.856000,42.120000,17.929000,3957.080000,3999.200000,4017.129000,260.000000,337.000000,269.000000,294.000000,True,MEDIUM,2.000000,True,McLaren,3922.170000,,1,3.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4113.376000,NOR,1,norris,mclaren,96.301000,3.000000,1.000000,,,36.026000,42.108000,18.167000,4053.155000,4095.263000,4113.430000,261.000000,323.000000,280.000000,286.000000,False,MEDIUM,3.000000,True,McLaren,4017.075000,,1,4.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4208.827000,NOR,1,norris,mclaren,95.451000,4.000000,1.000000,,,35.147000,42.190000,18.114000,4148.577000,4190.767000,4208.881000,255.000000,319.000000,280.000000,284.000000,False,MEDIUM,4.000000,True,McLaren,4113.376000,,1,4.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4303.997000,NOR,1,norris,mclaren,95.170000,5.000000,1.000000,,,34.925000,42.206000,18.039000,4243.806000,4286.012000,4304.051000,258.000000,322.000000,278.000000,286.000000,False,MEDIUM,5.000000,True,McLaren,4208.827000,,1,4.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4399.048000,NOR,1,norris,mclaren,95.051000,6.000000,1.000000,,,34.901000,42.063000,18.087000,4338.952000,4381.015000,4399.102000,260.000000,325.000000,281.000000,288.000000,False,MEDIUM,6.000000,True,McLaren,4303.997000,,1,4.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4494.093000,NOR,1,norris,mclaren,95.045000,7.000000,1.000000,,,34.741000,42.156000,18.148000,4433.843000,4475.999000,4494.147000,258.000000,324.000000,279.000000,288.000000,False,MEDIUM,7.000000,True,McLaren,4399.048000,,1,4.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4589.340000,NOR,1,norris,mclaren,95.247000,8.000000,1.000000,,,34.769000,42.234000,18.244000,4528.916000,4571.150000,4589.394000,259.000000,326.000000,282.000000,290.000000,False,MEDIUM,8.000000,True,McLaren,4494.093000,,1,4.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4685.012000,NOR,1,norris,mclaren,95.672000,9.000000,1.000000,,,35.184000,42.166000,18.322000,4624.578000,4666.744000,4685.066000,258.000000,325.000000,281.000000,290.000000,False,MEDIUM,9.000000,True,McLaren,4589.340000,,1,4.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4780.240000,NOR,1,norris,mclaren,95.228000,10.000000,1.000000,,,34.968000,42.231000,18.029000,4720.034000,4762.265000,4780.294000,258.000000,326.000000,281.000000,289.000000,False,MEDIUM,10.000000,True,McLaren,4685.012000,,1,4.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4876.459000,NOR,1,norris,mclaren,96.219000,11.000000,1.000000,,,35.055000,42.309000,18.855000,4815.349000,4857.658000,4876.513000,258.000000,323.000000,280.000000,286.000000,False,MEDIUM,11.000000,True,McLaren,4780.240000,,1,5.000000,False,,False,True
2026,3,Japanese Grand Prix,R,4971.916000,NOR,1,norris,mclaren,95.457000,12.000000,1.000000,,,35.369000,42.136000,17.952000,4911.882000,4954.018000,4971.970000,258.000000,327.000000,279.000000,288.000000,False,MEDIUM,12.000000,True,McLaren,4876.459000,,1,5.000000,False,,False,True
