season,round,event_name,session_type,RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
2026,9,British Grand Prix,EVENT,9,United Kingdom,Silverstone,FORMULA 1 PIRELLI BRITISH GRAND PRIX 2026,2026-07-05,British Grand Prix,sprint_qualifying,Practice 1,2026-07-03 12:30:00+01:00,2026-07-03 11:30:00,Sprint Qualifying,2026-07-03 16:30:00+01:00,2026-07-03 15:30:00,Sprint,2026-07-04 12:00:00+01:00,2026-07-04 11:00:00,Qualifying,2026-07-04 16:00:00+01:00,2026-07-04 15:00:00,Race,2026-07-05 15:00:00+01:00,2026-07-05 14:00:00,True
