season,round,event_name,session_type,Time_s,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2026,9,British Grand Prix,SQ,21.237000,25.600000,32.100000,1009.900000,False,43.400000,214,3.300000
2026,9,British Grand Prix,SQ,81.235000,25.100000,32.200000,1009.900000,False,43.600000,257,3.100000
2026,9,British Grand Prix,SQ,141.246000,25.500000,32.000000,1010.000000,False,43.500000,252,3.700000
2026,9,British Grand Prix,SQ,201.248000,25.500000,32.000000,1010.000000,False,43.500000,252,3.700000
2026,9,British Grand Prix,SQ,261.247000,26.200000,32.000000,1010.000000,False,43.500000,252,3.700000
2026,9,British Grand Prix,SQ,321.266000,25.400000,32.000000,1010.000000,False,43.500000,252,3.700000
2026,9,British Grand Prix,SQ,381.285000,26.200000,32.000000,1010.000000,False,43.500000,252,3.700000
2026,9,British Grand Prix,SQ,441.282000,25.200000,33.400000,1009.900000,False,43.200000,10,1.100000
2026,9,British Grand Prix,SQ,501.299000,26.000000,33.400000,1009.900000,False,43.200000,10,1.100000
2026,9,British Grand Prix,SQ,561.300000,25.300000,33.400000,1009.900000,False,43.200000,10,1.100000
2026,9,British Grand Prix,SQ,621.304000,25.100000,33.400000,1009.900000,False,43.200000,10,1.100000
2026,9,British Grand Prix,SQ,681.301000,25.500000,33.400000,1009.900000,False,43.200000,10,1.100000
2026,9,British Grand Prix,SQ,741.297000,25.700000,33.400000,1009.900000,False,43.200000,10,1.100000
2026,9,British Grand Prix,SQ,801.303000,25.400000,34.000000,1009.800000,False,41.500000,227,4.500000
2026,9,British Grand Prix,SQ,861.318000,25.500000,34.000000,1009.800000,False,41.500000,227,4.500000
2026,9,British Grand Prix,SQ,921.335000,25.500000,34.000000,1009.800000,False,41.500000,227,4.500000
2026,9,British Grand Prix,SQ,981.335000,25.400000,34.000000,1009.800000,False,41.500000,227,4.500000
2026,9,British Grand Prix,SQ,1041.336000,25.200000,34.600000,1009.800000,False,40.300000,228,4.100000
2026,9,British Grand Prix,SQ,1101.334000,25.100000,34.800000,1009.800000,False,40.200000,224,4.400000
2026,9,British Grand Prix,SQ,1161.333000,24.600000,34.800000,1009.900000,False,40.000000,241,3.700000
2026,9,British Grand Prix,SQ,1221.341000,25.100000,34.800000,1009.900000,False,40.000000,241,3.700000
2026,9,British Grand Prix,SQ,1281.337000,25.300000,34.800000,1009.900000,False,40.000000,241,3.700000
2026,9,British Grand Prix,SQ,1341.344000,25.600000,34.800000,1009.900000,False,40.000000,241,3.700000
2026,9,British Grand Prix,SQ,1401.344000,25.400000,34.800000,1009.900000,False,40.000000,241,3.700000
2026,9,British Grand Prix,SQ,1461.341000,25.000000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,1521.344000,25.500000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,1581.344000,25.300000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,1641.342000,25.200000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,1701.344000,25.100000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,1761.351000,25.100000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,1821.352000,24.600000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,1881.345000,24.500000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,1941.364000,24.600000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,2001.363000,25.500000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,2061.378000,25.000000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,2121.396000,25.100000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,2181.385000,25.300000,35.000000,1009.900000,False,40.500000,255,3.500000
2026,9,British Grand Prix,SQ,2241.397000,24.900000,34.500000,1009.800000,False,40.400000,244,1.300000
2026,9,British Grand Prix,SQ,2301.397000,24.800000,34.500000,1009.800000,False,40.400000,244,1.300000
2026,9,British Grand Prix,SQ,2361.396000,24.800000,34.400000,1009.800000,False,40.100000,258,2.300000
2026,9,British Grand Prix,SQ,2421.393000,24.800000,34.400000,1009.800000,False,40.100000,258,2.300000
2026,9,British Grand Prix,SQ,2481.403000,24.800000,35.000000,1009.600000,False,39.300000,234,3.500000
2026,9,British Grand Prix,SQ,2541.400000,24.700000,34.800000,1009.700000,False,39.300000,257,4.300000
2026,9,British Grand Prix,SQ,2601.401000,25.400000,34.800000,1009.700000,False,39.300000,257,4.300000
2026,9,British Grand Prix,SQ,2661.400000,25.100000,34.800000,1009.700000,False,39.300000,257,4.300000
2026,9,British Grand Prix,SQ,2721.396000,24.600000,33.700000,1009.700000,False,39.400000,229,2.500000
2026,9,British Grand Prix,SQ,2781.402000,24.900000,33.700000,1009.700000,False,39.400000,229,2.500000
2026,9,British Grand Prix,SQ,2841.401000,24.900000,33.700000,1009.700000,False,39.400000,229,2.500000
2026,9,British Grand Prix,SQ,2901.405000,24.800000,33.700000,1009.700000,False,39.400000,229,2.500000
2026,9,British Grand Prix,SQ,2961.405000,24.700000,33.700000,1009.700000,False,39.400000,229,2.500000
2026,9,British Grand Prix,SQ,3021.406000,24.500000,34.600000,1009.800000,False,40.400000,231,1.000000
2026,9,British Grand Prix,SQ,3081.407000,24.700000,34.600000,1009.800000,False,40.400000,231,1.000000
2026,9,British Grand Prix,SQ,3141.413000,24.700000,34.600000,1009.800000,False,40.400000,231,1.000000
2026,9,British Grand Prix,SQ,3201.411000,24.700000,34.600000,1009.800000,False,40.400000,231,1.000000
2026,9,British Grand Prix,SQ,3261.409000,24.800000,34.600000,1009.800000,False,40.400000,231,1.000000
2026,9,British Grand Prix,SQ,3321.410000,24.800000,34.600000,1009.800000,False,40.400000,231,1.000000
2026,9,British Grand Prix,SQ,3381.411000,24.800000,34.600000,1009.800000,False,40.400000,231,1.000000
2026,9,British Grand Prix,SQ,3441.430000,24.600000,34.700000,1009.800000,False,40.600000,277,2.000000
2026,9,British Grand Prix,SQ,3501.428000,24.400000,34.700000,1009.800000,False,40.600000,277,2.000000
2026,9,British Grand Prix,SQ,3561.444000,24.900000,34.700000,1009.800000,False,40.600000,277,2.000000
