season,round,event_name,session_type,RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
2026,12,Dutch Grand Prix,EVENT,12,Netherlands,Zandvoort,FORMULA 1 HEINEKEN DUTCH GRAND PRIX 2026,2026-08-23,Dutch Grand Prix,sprint_qualifying,Practice 1,2026-08-21 12:30:00+02:00,2026-08-21 10:30:00,Sprint Qualifying,2026-08-21 16:30:00+02:00,2026-08-21 14:30:00,Sprint,2026-08-22 12:00:00+02:00,2026-08-22 10:00:00,Qualifying,2026-08-22 16:00:00+02:00,2026-08-22 14:00:00,Race,2026-08-23 15:00:00+02:00,2026-08-23 13:00:00,True
