season,round,event_name,session_type,Time_s,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2026,12,Dutch Grand Prix,SQ,30.151000,19.700000,55.500000,1011.100000,False,33.000000,38,3.400000
2026,12,Dutch Grand Prix,SQ,90.134000,19.700000,55.500000,1011.100000,False,32.000000,36,1.400000
2026,12,Dutch Grand Prix,SQ,150.128000,19.600000,56.300000,1011.000000,False,31.900000,40,2.600000
2026,12,Dutch Grand Prix,SQ,210.134000,19.500000,56.600000,1011.100000,False,32.700000,53,3.100000
2026,12,Dutch Grand Prix,SQ,270.150000,19.400000,57.000000,1011.000000,False,33.100000,25,1.400000
2026,12,Dutch Grand Prix,SQ,330.151000,19.500000,57.500000,1011.200000,True,33.900000,29,2.500000
2026,12,Dutch Grand Prix,SQ,390.165000,19.500000,57.300000,1011.100000,False,34.100000,32,2.300000
2026,12,Dutch Grand Prix,SQ,450.162000,19.600000,57.100000,1011.100000,False,33.600000,35,2.200000
2026,12,Dutch Grand Prix,SQ,510.172000,19.500000,56.600000,1011.200000,False,32.800000,51,2.800000
2026,12,Dutch Grand Prix,SQ,570.193000,19.500000,56.600000,1011.200000,False,32.800000,48,3.200000
2026,12,Dutch Grand Prix,SQ,630.182000,19.400000,55.700000,1011.200000,False,33.600000,27,2.000000
2026,12,Dutch Grand Prix,SQ,690.193000,19.400000,55.400000,1011.200000,True,34.300000,54,2.300000
2026,12,Dutch Grand Prix,SQ,750.213000,19.500000,55.100000,1011.200000,False,34.300000,38,3.100000
2026,12,Dutch Grand Prix,SQ,810.224000,19.400000,54.300000,1011.200000,False,34.000000,25,2.100000
2026,12,Dutch Grand Prix,SQ,870.226000,19.500000,55.100000,1011.200000,False,35.000000,85,1.200000
2026,12,Dutch Grand Prix,SQ,930.225000,19.600000,54.500000,1011.100000,False,35.100000,38,2.200000
2026,12,Dutch Grand Prix,SQ,990.239000,19.700000,55.400000,1011.100000,False,35.600000,32,1.400000
2026,12,Dutch Grand Prix,SQ,1050.240000,19.800000,55.200000,1011.200000,False,35.900000,69,2.000000
2026,12,Dutch Grand Prix,SQ,1110.254000,19.900000,54.000000,1011.200000,False,35.900000,58,2.100000
2026,12,Dutch Grand Prix,SQ,1170.264000,19.900000,54.500000,1011.100000,False,35.700000,51,2.800000
2026,12,Dutch Grand Prix,SQ,1230.266000,19.800000,55.000000,1011.200000,False,35.800000,49,1.800000
2026,12,Dutch Grand Prix,SQ,1290.279000,19.700000,53.800000,1011.200000,False,35.800000,82,2.600000
2026,12,Dutch Grand Prix,SQ,1350.281000,19.900000,53.700000,1011.300000,True,36.500000,29,1.600000
2026,12,Dutch Grand Prix,SQ,1410.280000,20.000000,53.800000,1011.200000,False,35.500000,51,2.600000
2026,12,Dutch Grand Prix,SQ,1470.299000,20.000000,53.700000,1011.300000,False,35.300000,6,0.900000
2026,12,Dutch Grand Prix,SQ,1530.296000,20.000000,53.700000,1011.200000,False,35.800000,54,2.200000
2026,12,Dutch Grand Prix,SQ,1590.321000,19.900000,54.500000,1011.200000,False,35.500000,7,1.400000
2026,12,Dutch Grand Prix,SQ,1650.316000,19.900000,54.800000,1011.300000,False,35.900000,42,0.800000
2026,12,Dutch Grand Prix,SQ,1710.313000,19.900000,54.500000,1011.300000,False,35.200000,28,2.500000
2026,12,Dutch Grand Prix,SQ,1770.313000,19.900000,55.400000,1011.300000,False,34.200000,33,1.900000
2026,12,Dutch Grand Prix,SQ,1830.318000,19.900000,56.800000,1011.300000,False,34.300000,36,3.300000
2026,12,Dutch Grand Prix,SQ,1890.323000,19.700000,56.700000,1011.300000,False,33.500000,24,1.700000
2026,12,Dutch Grand Prix,SQ,1950.320000,19.700000,55.700000,1011.300000,False,32.800000,31,3.200000
2026,12,Dutch Grand Prix,SQ,2010.322000,19.600000,56.500000,1011.300000,False,32.500000,32,2.400000
2026,12,Dutch Grand Prix,SQ,2070.319000,19.500000,56.900000,1011.400000,False,32.400000,32,1.900000
2026,12,Dutch Grand Prix,SQ,2130.321000,19.400000,57.300000,1011.400000,False,32.600000,32,3.400000
2026,12,Dutch Grand Prix,SQ,2190.323000,19.300000,57.200000,1011.300000,False,32.800000,35,3.700000
2026,12,Dutch Grand Prix,SQ,2250.324000,19.300000,56.200000,1011.400000,False,33.000000,29,3.400000
2026,12,Dutch Grand Prix,SQ,2310.318000,19.300000,56.600000,1011.300000,False,32.600000,24,2.700000
2026,12,Dutch Grand Prix,SQ,2370.340000,19.300000,56.700000,1011.300000,False,32.400000,64,3.200000
2026,12,Dutch Grand Prix,SQ,2430.336000,19.300000,56.600000,1011.300000,False,32.300000,46,2.600000
2026,12,Dutch Grand Prix,SQ,2490.365000,19.300000,57.300000,1011.300000,False,32.100000,46,4.700000
2026,12,Dutch Grand Prix,SQ,2550.371000,19.300000,56.000000,1011.400000,False,31.400000,55,2.300000
2026,12,Dutch Grand Prix,SQ,2610.366000,19.200000,55.700000,1011.300000,False,31.600000,35,1.900000
2026,12,Dutch Grand Prix,SQ,2670.372000,19.200000,56.300000,1011.300000,False,31.600000,82,1.100000
2026,12,Dutch Grand Prix,SQ,2730.377000,19.100000,57.600000,1011.300000,False,31.100000,27,1.600000
2026,12,Dutch Grand Prix,SQ,2790.361000,19.100000,57.500000,1011.300000,False,31.100000,41,3.100000
2026,12,Dutch Grand Prix,SQ,2850.364000,19.100000,58.000000,1011.300000,False,30.800000,40,3.000000
2026,12,Dutch Grand Prix,SQ,2910.373000,19.100000,57.700000,1011.300000,False,31.200000,43,2.600000
2026,12,Dutch Grand Prix,SQ,2970.373000,19.100000,59.100000,1011.400000,False,31.100000,40,1.600000
