season,round,event_name,session_type,Time_s,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2026,10,Belgian Grand Prix,FP3,41.022000,19.200000,64.100000,969.000000,False,33.200000,133,0.500000
2026,10,Belgian Grand Prix,FP3,101.043000,19.100000,64.000000,969.000000,False,32.500000,301,2.300000
2026,10,Belgian Grand Prix,FP3,161.035000,19.200000,65.400000,968.900000,False,31.600000,260,1.800000
2026,10,Belgian Grand Prix,FP3,221.047000,19.300000,62.700000,969.000000,False,33.400000,119,1.600000
2026,10,Belgian Grand Prix,FP3,281.033000,19.300000,63.400000,968.900000,False,33.700000,151,2.500000
2026,10,Belgian Grand Prix,FP3,341.042000,19.300000,62.700000,968.900000,False,33.200000,193,0.400000
2026,10,Belgian Grand Prix,FP3,401.030000,19.200000,63.300000,968.900000,False,33.900000,172,1.700000
2026,10,Belgian Grand Prix,FP3,461.017000,19.200000,63.600000,969.000000,False,34.300000,106,1.300000
2026,10,Belgian Grand Prix,FP3,521.054000,19.200000,63.600000,969.000000,False,34.300000,106,1.300000
2026,10,Belgian Grand Prix,FP3,581.051000,19.400000,61.500000,969.000000,False,34.800000,28,0.600000
2026,10,Belgian Grand Prix,FP3,641.058000,19.500000,61.300000,968.900000,False,35.500000,346,1.300000
2026,10,Belgian Grand Prix,FP3,701.058000,19.500000,62.100000,968.900000,False,35.500000,354,1.700000
2026,10,Belgian Grand Prix,FP3,761.061000,19.400000,62.400000,968.900000,False,35.500000,15,1.600000
2026,10,Belgian Grand Prix,FP3,821.046000,19.300000,62.000000,968.900000,False,35.400000,17,1.700000
2026,10,Belgian Grand Prix,FP3,881.057000,19.300000,62.300000,968.900000,False,35.600000,153,0.400000
2026,10,Belgian Grand Prix,FP3,941.066000,19.300000,63.500000,968.900000,False,35.400000,319,1.900000
2026,10,Belgian Grand Prix,FP3,1001.057000,19.400000,63.000000,968.800000,False,34.300000,317,2.100000
2026,10,Belgian Grand Prix,FP3,1061.046000,19.400000,63.000000,968.800000,False,34.300000,317,2.100000
2026,10,Belgian Grand Prix,FP3,1121.053000,19.600000,61.100000,968.900000,False,33.900000,359,0.900000
2026,10,Belgian Grand Prix,FP3,1181.073000,19.600000,61.100000,968.900000,False,33.900000,359,0.900000
2026,10,Belgian Grand Prix,FP3,1241.082000,19.600000,63.700000,968.900000,False,32.700000,167,0.600000
2026,10,Belgian Grand Prix,FP3,1301.110000,19.700000,63.100000,968.900000,False,32.300000,155,1.600000
2026,10,Belgian Grand Prix,FP3,1361.085000,19.700000,62.700000,968.900000,False,32.600000,142,0.500000
2026,10,Belgian Grand Prix,FP3,1421.084000,19.700000,62.500000,969.000000,False,32.500000,313,0.900000
2026,10,Belgian Grand Prix,FP3,1481.088000,19.800000,61.200000,969.000000,False,32.700000,294,0.300000
2026,10,Belgian Grand Prix,FP3,1541.074000,19.800000,59.900000,968.900000,False,33.000000,0,0.000000
2026,10,Belgian Grand Prix,FP3,1601.081000,19.800000,60.400000,968.900000,False,32.900000,330,1.700000
2026,10,Belgian Grand Prix,FP3,1661.072000,19.900000,59.900000,968.900000,False,32.900000,323,1.100000
2026,10,Belgian Grand Prix,FP3,1721.082000,19.900000,58.800000,969.000000,False,32.700000,311,1.400000
2026,10,Belgian Grand Prix,FP3,1781.075000,20.000000,59.400000,968.900000,False,33.000000,344,1.100000
2026,10,Belgian Grand Prix,FP3,1841.089000,20.000000,59.400000,968.900000,False,33.000000,344,1.100000
2026,10,Belgian Grand Prix,FP3,1901.101000,19.900000,60.000000,968.900000,False,33.800000,156,0.600000
2026,10,Belgian Grand Prix,FP3,1961.098000,20.100000,61.000000,968.800000,False,33.000000,277,2.000000
