season,round,event_name,session_type,Time_s,Driver,DriverNumber,DriverId,TeamId,LapTime_s,LapNumber,Stint,PitOutTime_s,PitInTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime_s,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2026,10,Belgian Grand Prix,Q,1206.202000,ANT,12,antonelli,mercedes,,1.000000,1.000000,1072.122000,,,58.116000,33.005000,,1173.284000,1206.466000,260.000000,182.000000,214.000000,195.000000,False,SOFT,1.000000,True,Mercedes,1072.122000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1312.506000,ANT,12,antonelli,mercedes,106.304000,2.000000,1.000000,,,30.328000,47.266000,28.710000,1236.530000,1283.796000,1312.506000,308.000000,213.000000,208.000000,308.000000,True,SOFT,2.000000,True,Mercedes,1206.202000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,1450.456000,ANT,12,antonelli,mercedes,137.950000,3.000000,1.000000,,1446.598000,39.581000,58.330000,40.039000,1352.087000,1410.417000,1450.456000,254.000000,172.000000,,208.000000,False,SOFT,3.000000,True,Mercedes,1312.506000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1765.422000,ANT,12,antonelli,mercedes,,4.000000,2.000000,1638.728000,,,60.560000,33.356000,,1732.080000,1765.695000,328.000000,162.000000,210.000000,228.000000,False,SOFT,4.000000,False,Mercedes,1450.456000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1872.039000,ANT,12,antonelli,mercedes,106.617000,5.000000,2.000000,,,30.407000,47.562000,28.648000,1795.829000,1843.391000,1872.039000,306.000000,214.000000,214.000000,307.000000,False,SOFT,5.000000,False,Mercedes,1765.422000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,1999.061000,ANT,12,antonelli,mercedes,127.022000,6.000000,2.000000,,1995.258000,35.970000,53.123000,37.929000,1908.009000,1961.132000,1999.061000,289.000000,186.000000,,239.000000,False,SOFT,6.000000,False,Mercedes,1872.039000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2587.400000,ANT,12,antonelli,mercedes,,7.000000,3.000000,2458.665000,,,56.532000,32.248000,,2555.273000,2587.433000,268.000000,177.000000,213.000000,239.000000,False,SOFT,1.000000,True,Mercedes,1999.061000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2692.542000,ANT,12,antonelli,mercedes,105.142000,8.000000,3.000000,,,30.194000,46.633000,28.315000,2617.594000,2664.227000,2692.542000,309.000000,215.000000,218.000000,309.000000,True,SOFT,2.000000,True,Mercedes,2587.400000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,2868.708000,ANT,12,antonelli,mercedes,176.166000,9.000000,3.000000,,2831.915000,37.226000,63.003000,75.937000,2729.768000,2792.771000,2868.708000,234.000000,163.000000,,235.000000,False,SOFT,3.000000,True,Mercedes,2692.542000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,4005.189000,ANT,12,antonelli,mercedes,,10.000000,4.000000,3877.322000,,,57.037000,32.233000,,3973.160000,4005.252000,299.000000,185.000000,212.000000,213.000000,False,SOFT,1.000000,True,Mercedes,2868.708000,,12,,False,,False,False
2026,10,Belgian Grand Prix,Q,4110.029000,ANT,12,antonelli,mercedes,104.840000,11.000000,4.000000,,,30.206000,46.534000,28.100000,4035.395000,4081.929000,4110.029000,309.000000,218.000000,216.000000,310.000000,True,SOFT,2.000000,True,Mercedes,4005.189000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,4235.469000,ANT,12,antonelli,mercedes,125.440000,12.000000,4.000000,,4231.624000,34.718000,53.859000,36.863000,4144.747000,4198.606000,4235.469000,283.000000,188.000000,,257.000000,False,SOFT,3.000000,True,Mercedes,4110.029000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,4942.355000,ANT,12,antonelli,mercedes,,13.000000,5.000000,4817.177000,,,57.471000,32.160000,,4910.257000,4942.461000,325.000000,183.000000,212.000000,233.000000,False,SOFT,1.000000,True,Mercedes,4817.177000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,5046.716000,ANT,12,antonelli,mercedes,104.361000,14.000000,5.000000,,,30.160000,46.059000,28.142000,4972.515000,5018.574000,5046.716000,311.000000,220.000000,215.000000,309.000000,True,SOFT,2.000000,True,Mercedes,4942.355000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,5195.503000,ANT,12,antonelli,mercedes,148.787000,15.000000,5.000000,,5187.018000,37.702000,62.280000,48.805000,5084.418000,5146.698000,5195.503000,223.000000,168.000000,,232.000000,False,SOFT,3.000000,True,Mercedes,5046.716000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1195.193000,VER,3,max_verstappen,red_bull,,1.000000,1.000000,1068.601000,,,55.997000,32.512000,,1162.798000,1195.428000,276.000000,192.000000,226.000000,259.000000,False,SOFT,1.000000,True,Red Bull Racing,1068.601000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1301.123000,VER,3,max_verstappen,red_bull,105.930000,2.000000,1.000000,,,30.619000,46.622000,28.689000,1225.812000,1272.434000,1301.123000,305.000000,217.000000,209.000000,297.000000,True,SOFT,2.000000,True,Red Bull Racing,1195.193000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,1446.371000,VER,3,max_verstappen,red_bull,145.248000,3.000000,1.000000,,1442.315000,44.467000,60.162000,40.619000,1345.590000,1405.752000,1446.371000,264.000000,173.000000,,242.000000,False,SOFT,3.000000,True,Red Bull Racing,1301.123000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2627.396000,VER,3,max_verstappen,red_bull,,4.000000,2.000000,2495.523000,,,54.569000,32.544000,,2594.977000,2627.396000,273.000000,200.000000,225.000000,261.000000,False,SOFT,1.000000,True,Red Bull Racing,1446.371000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2732.985000,VER,3,max_verstappen,red_bull,105.589000,5.000000,2.000000,,,30.651000,46.291000,28.647000,2658.047000,2704.338000,2732.985000,303.000000,220.000000,207.000000,296.000000,True,SOFT,2.000000,True,Red Bull Racing,2627.396000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,2865.264000,VER,3,max_verstappen,red_bull,132.279000,6.000000,2.000000,,2861.509000,36.848000,57.199000,38.232000,2769.833000,2827.032000,2865.264000,240.000000,190.000000,,265.000000,False,SOFT,3.000000,True,Red Bull Racing,2732.985000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,3998.101000,VER,3,max_verstappen,red_bull,,7.000000,3.000000,3875.004000,,,54.526000,31.942000,,3966.225000,3998.101000,285.000000,196.000000,226.000000,260.000000,False,SOFT,1.000000,True,Red Bull Racing,2865.264000,,12,,False,,False,False
2026,10,Belgian Grand Prix,Q,4103.085000,VER,3,max_verstappen,red_bull,104.984000,8.000000,3.000000,,,30.520000,46.185000,28.279000,4028.621000,4074.806000,4103.085000,300.000000,223.000000,209.000000,297.000000,True,SOFT,2.000000,True,Red Bull Racing,3998.101000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,4229.594000,VER,3,max_verstappen,red_bull,126.509000,9.000000,3.000000,,4225.864000,35.196000,54.013000,37.300000,4138.281000,4192.294000,4229.594000,257.000000,189.000000,,261.000000,False,SOFT,3.000000,True,Red Bull Racing,4103.085000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,4936.351000,VER,3,max_verstappen,red_bull,,10.000000,4.000000,4814.819000,,,54.199000,32.398000,,4903.953000,4936.555000,282.000000,203.000000,225.000000,247.000000,False,SOFT,1.000000,True,Red Bull Racing,4814.819000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,5041.029000,VER,3,max_verstappen,red_bull,104.678000,11.000000,4.000000,,,30.443000,46.050000,28.185000,4966.794000,5012.844000,5041.029000,303.000000,222.000000,210.000000,297.000000,True,SOFT,2.000000,True,Red Bull Racing,4936.351000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,5189.411000,VER,3,max_verstappen,red_bull,148.382000,12.000000,4.000000,,5179.136000,41.602000,59.214000,47.566000,5082.631000,5141.845000,5189.411000,235.000000,177.000000,,195.000000,False,SOFT,3.000000,True,Red Bull Racing,5041.029000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1310.626000,NOR,1,norris,mclaren,,1.000000,1.000000,1166.695000,,,57.230000,35.687000,,1275.086000,1310.759000,244.000000,187.000000,219.000000,243.000000,False,SOFT,1.000000,True,McLaren,1166.695000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1416.491000,NOR,1,norris,mclaren,105.865000,2.000000,1.000000,,,30.655000,46.547000,28.663000,1341.281000,1387.828000,1416.491000,302.000000,215.000000,221.000000,307.000000,True,SOFT,2.000000,True,McLaren,1310.626000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,1561.185000,NOR,1,norris,mclaren,144.694000,3.000000,1.000000,,1557.181000,38.250000,63.305000,43.139000,1454.741000,1518.046000,1561.185000,213.000000,156.000000,,229.000000,False,SOFT,3.000000,True,McLaren,1416.491000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2663.509000,NOR,1,norris,mclaren,,4.000000,2.000000,2524.056000,,,54.068000,35.813000,,2627.800000,2663.509000,252.000000,169.000000,220.000000,233.000000,False,SOFT,1.000000,True,McLaren,1561.185000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2768.963000,NOR,1,norris,mclaren,105.454000,5.000000,2.000000,,,30.401000,46.350000,28.703000,2693.910000,2740.260000,2768.963000,301.000000,217.000000,222.000000,308.000000,True,SOFT,2.000000,True,McLaren,2663.509000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,2911.742000,NOR,1,norris,mclaren,142.779000,6.000000,2.000000,,2907.867000,39.736000,61.085000,41.958000,2808.699000,2869.784000,2911.742000,203.000000,156.000000,,236.000000,False,SOFT,3.000000,True,McLaren,2768.963000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,4045.675000,NOR,1,norris,mclaren,,7.000000,3.000000,3920.607000,,,52.790000,35.114000,,4010.759000,4045.772000,251.000000,189.000000,220.000000,234.000000,False,SOFT,1.000000,True,McLaren,2911.742000,,12,,False,,False,False
2026,10,Belgian Grand Prix,Q,4150.476000,NOR,1,norris,mclaren,104.801000,8.000000,3.000000,,,30.314000,46.100000,28.387000,4075.989000,4122.089000,4150.476000,301.000000,213.000000,221.000000,310.000000,True,SOFT,2.000000,True,McLaren,4045.675000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,4856.555000,NOR,1,norris,mclaren,,9.000000,3.000000,,4288.661000,38.393000,58.754000,,4189.084000,4247.761000,,216.000000,163.000000,,243.000000,False,SOFT,3.000000,True,McLaren,4150.476000,,152,,False,,False,False
2026,10,Belgian Grand Prix,Q,4986.511000,NOR,1,norris,mclaren,,10.000000,4.000000,4856.555000,,,53.462000,32.151000,,4954.450000,4986.721000,253.000000,187.000000,222.000000,258.000000,False,SOFT,1.000000,True,McLaren,4856.555000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,5109.140000,NOR,1,norris,mclaren,122.629000,11.000000,4.000000,,5103.131000,30.304000,47.509000,44.816000,5016.815000,5064.324000,5109.140000,301.000000,174.000000,,311.000000,False,SOFT,2.000000,True,McLaren,4986.511000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1212.192000,RUS,63,russell,mercedes,,1.000000,1.000000,1081.772000,,,57.476000,32.782000,,1179.410000,1212.413000,259.000000,187.000000,220.000000,267.000000,False,SOFT,1.000000,True,Mercedes,1081.772000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1318.612000,RUS,63,russell,mercedes,106.420000,2.000000,1.000000,,,30.403000,47.364000,28.653000,1242.595000,1289.959000,1318.612000,309.000000,213.000000,219.000000,309.000000,True,SOFT,2.000000,True,Mercedes,1212.192000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,1464.919000,RUS,63,russell,mercedes,146.307000,3.000000,1.000000,,1461.023000,38.247000,65.509000,42.551000,1356.859000,1422.368000,1464.919000,262.000000,149.000000,,233.000000,False,SOFT,3.000000,True,Mercedes,1318.612000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1770.537000,RUS,63,russell,mercedes,,4.000000,2.000000,1641.747000,,,61.896000,33.945000,,1736.598000,1770.729000,279.000000,138.000000,218.000000,284.000000,False,SOFT,4.000000,False,Mercedes,1464.919000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1876.722000,RUS,63,russell,mercedes,106.185000,5.000000,2.000000,,,30.402000,47.002000,28.781000,1800.939000,1847.941000,1876.722000,309.000000,217.000000,218.000000,311.000000,True,SOFT,5.000000,False,Mercedes,1770.537000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,2014.109000,RUS,63,russell,mercedes,137.387000,6.000000,2.000000,,2010.159000,36.331000,60.157000,40.899000,1913.053000,1973.210000,2014.109000,288.000000,161.000000,,255.000000,False,SOFT,6.000000,False,Mercedes,1876.722000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2597.857000,RUS,63,russell,mercedes,,7.000000,3.000000,2466.463000,,,56.326000,32.448000,,2565.463000,2597.959000,250.000000,188.000000,221.000000,274.000000,False,SOFT,1.000000,True,Mercedes,2014.109000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2703.546000,RUS,63,russell,mercedes,105.689000,8.000000,3.000000,,,30.324000,46.726000,28.639000,2628.181000,2674.907000,2703.546000,307.000000,218.000000,219.000000,308.000000,True,SOFT,2.000000,True,Mercedes,2597.857000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,2847.762000,RUS,63,russell,mercedes,144.216000,9.000000,3.000000,,2843.909000,38.687000,63.216000,42.313000,2742.233000,2805.449000,2847.762000,287.000000,144.000000,,214.000000,False,SOFT,3.000000,True,Mercedes,2703.546000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,3164.458000,RUS,63,russell,mercedes,,10.000000,4.000000,3035.471000,,,57.435000,32.464000,,3131.994000,3164.755000,222.000000,187.000000,218.000000,207.000000,False,SOFT,4.000000,False,Mercedes,2847.762000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,3270.355000,RUS,63,russell,mercedes,105.897000,11.000000,4.000000,,,30.373000,46.931000,28.593000,3194.831000,3241.762000,3270.355000,310.000000,212.000000,220.000000,309.000000,False,SOFT,5.000000,False,Mercedes,3164.458000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,3411.438000,RUS,63,russell,mercedes,141.083000,12.000000,4.000000,,3407.717000,38.437000,60.203000,42.443000,3308.792000,3368.995000,3411.438000,280.000000,163.000000,,231.000000,False,SOFT,6.000000,False,Mercedes,3270.355000,,12,,False,,False,False
2026,10,Belgian Grand Prix,Q,4011.035000,RUS,63,russell,mercedes,,13.000000,5.000000,3883.757000,,,55.396000,32.058000,,3979.097000,4011.085000,251.000000,195.000000,216.000000,289.000000,False,SOFT,1.000000,True,Mercedes,3411.438000,,21,,False,,False,False
2026,10,Belgian Grand Prix,Q,4116.191000,RUS,63,russell,mercedes,105.156000,14.000000,5.000000,,,30.236000,46.607000,28.313000,4041.271000,4087.878000,4116.191000,309.000000,212.000000,221.000000,310.000000,True,SOFT,2.000000,True,Mercedes,4011.035000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,4250.499000,RUS,63,russell,mercedes,134.308000,15.000000,5.000000,,4246.767000,37.257000,58.296000,38.755000,4153.448000,4211.744000,4250.499000,274.000000,169.000000,,237.000000,False,SOFT,3.000000,True,Mercedes,4116.191000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,4953.592000,RUS,63,russell,mercedes,,16.000000,6.000000,4825.303000,,,60.230000,32.582000,,4921.012000,4953.754000,276.000000,192.000000,215.000000,267.000000,False,SOFT,1.000000,True,Mercedes,4825.303000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,5058.461000,RUS,63,russell,mercedes,104.869000,17.000000,6.000000,,,30.136000,46.224000,28.509000,4983.728000,5029.952000,5058.461000,311.000000,219.000000,220.000000,311.000000,True,SOFT,2.000000,True,Mercedes,4953.592000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,5201.390000,RUS,63,russell,mercedes,,18.000000,6.000000,,5201.390000,44.153000,60.931000,,5102.726000,5163.621000,,240.000000,174.000000,,206.000000,False,SOFT,3.000000,True,Mercedes,5058.461000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1260.737000,LEC,16,leclerc,ferrari,,1.000000,1.000000,1120.675000,,,55.491000,34.749000,,1226.087000,1260.951000,259.000000,178.000000,221.000000,249.000000,False,SOFT,1.000000,True,Ferrari,1120.675000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1367.113000,LEC,16,leclerc,ferrari,106.376000,2.000000,1.000000,,,30.558000,47.036000,28.782000,1291.295000,1338.331000,1367.113000,300.000000,218.000000,206.000000,306.000000,True,SOFT,2.000000,True,Ferrari,1260.737000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,1503.269000,LEC,16,leclerc,ferrari,136.156000,3.000000,1.000000,,1499.371000,37.365000,59.848000,38.943000,1404.478000,1464.326000,1503.269000,278.000000,177.000000,,233.000000,False,SOFT,3.000000,True,Ferrari,1367.113000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1806.747000,LEC,16,leclerc,ferrari,,4.000000,2.000000,1665.495000,,,55.366000,34.473000,,1772.414000,1806.904000,276.000000,167.000000,221.000000,267.000000,False,SOFT,4.000000,False,Ferrari,1503.269000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,1913.025000,LEC,16,leclerc,ferrari,106.278000,5.000000,2.000000,,,30.667000,46.943000,28.668000,1837.414000,1884.357000,1913.025000,301.000000,217.000000,207.000000,305.000000,True,SOFT,5.000000,False,Ferrari,1806.747000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,2059.316000,LEC,16,leclerc,ferrari,146.291000,6.000000,2.000000,,2055.436000,37.426000,64.585000,44.280000,1950.451000,2015.036000,2059.316000,200.000000,151.000000,,224.000000,False,SOFT,6.000000,False,Ferrari,1913.025000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2671.240000,LEC,16,leclerc,ferrari,,7.000000,3.000000,2528.806000,,,52.705000,37.862000,,2633.387000,2671.259000,283.000000,176.000000,221.000000,268.000000,False,SOFT,1.000000,True,Ferrari,2059.316000,,1,,False,,False,False
2026,10,Belgian Grand Prix,Q,2776.637000,LEC,16,leclerc,ferrari,105.397000,8.000000,3.000000,,,30.431000,46.344000,28.622000,2701.671000,2748.015000,2776.637000,298.000000,219.000000,207.000000,307.000000,True,SOFT,2.000000,True,Ferrari,2671.240000,,1,,False,,False,True
2026,10,Belgian Grand Prix,Q,2921.297000,LEC,16,leclerc,ferrari,144.660000,9.000000,3.000000,,2917.530000,40.389000,60.369000,43.902000,2817.026000,2877.395000,2921.297000,194.000000,156.000000,,206.000000,False,SOFT,3.000000,True,Ferrari,2776.637000,,1,,False,,False,False
