season,round,event_name,session_type,Time_s,Driver,DriverNumber,DriverId,TeamId,LapTime_s,LapNumber,Stint,PitOutTime_s,PitInTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime_s,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2026,10,Belgian Grand Prix,FP2,1060.823000,NOR,1,norris,mclaren,,1.000000,1.000000,894.089000,,,54.975000,53.036000,,1008.092000,1060.978000,171.000000,170.000000,210.000000,240.000000,False,MEDIUM,2.000000,False,McLaren,894.089000,,1,,False,,False,False
2026,10,Belgian Grand Prix,FP2,1168.705000,NOR,1,norris,mclaren,107.882000,2.000000,1.000000,,,31.305000,47.275000,29.302000,1092.128000,1139.403000,1168.705000,306.000000,212.000000,213.000000,300.000000,True,MEDIUM,3.000000,False,McLaren,1060.823000,,1,,False,,False,True
2026,10,Belgian Grand Prix,FP2,1368.664000,NOR,1,norris,mclaren,,3.000000,1.000000,,,61.680000,93.324000,44.863000,1230.568000,1323.939000,1368.664000,94.000000,113.000000,216.000000,129.000000,False,MEDIUM,4.000000,False,McLaren,1168.705000,,1,,False,,False,False
2026,10,Belgian Grand Prix,FP2,1846.115000,NOR,1,norris,mclaren,,4.000000,1.000000,,1512.727000,31.183000,70.277000,,1400.053000,1470.199000,,303.000000,133.000000,,304.000000,False,MEDIUM,5.000000,False,McLaren,1368.664000,,152,,False,,False,False
2026,10,Belgian Grand Prix,FP2,1975.931000,NOR,1,norris,mclaren,,5.000000,2.000000,1846.115000,,,54.910000,35.435000,,1940.683000,1976.010000,286.000000,148.000000,217.000000,245.000000,False,MEDIUM,6.000000,False,McLaren,1846.115000,,1,,False,,False,False
2026,10,Belgian Grand Prix,FP2,2083.307000,NOR,1,norris,mclaren,107.376000,6.000000,2.000000,,,30.959000,47.392000,29.025000,2006.890000,2054.282000,2083.307000,308.000000,211.000000,215.000000,301.000000,True,MEDIUM,7.000000,False,McLaren,1975.931000,,1,,False,,False,True
2026,10,Belgian Grand Prix,FP2,2212.093000,NOR,1,norris,mclaren,128.786000,7.000000,2.000000,,2208.215000,36.133000,54.968000,37.685000,2119.440000,2174.408000,2212.093000,229.000000,181.000000,,250.000000,False,MEDIUM,8.000000,False,McLaren,2083.307000,,1,,False,,False,False
2026,10,Belgian Grand Prix,FP2,2535.541000,NOR,1,norris,mclaren,,8.000000,3.000000,2414.124000,,,53.901000,36.986000,,2498.839000,2535.738000,286.000000,183.000000,220.000000,263.000000,False,SOFT,1.000000,True,McLaren,2212.093000,,1,,False,,False,False
2026,10,Belgian Grand Prix,FP2,2641.675000,NOR,1,norris,mclaren,106.134000,9.000000,3.000000,,,30.657000,46.586000,28.891000,2566.198000,2612.784000,2641.675000,309.000000,214.000000,217.000000,302.000000,True,SOFT,2.000000,True,McLaren,2535.541000,,1,,False,,False,True
2026,10,Belgian Grand Prix,FP2,2767.457000,NOR,1,norris,mclaren,125.782000,10.000000,3.000000,,2763.574000,34.969000,53.371000,37.442000,2676.644000,2730.015000,2767.457000,265.000000,185.000000,,262.000000,False,SOFT,3.000000,True,McLaren,2641.675000,,1,,False,,False,False
2026,10,Belgian Grand Prix,FP2,3233.590000,NOR,1,norris,mclaren,,11.000000,4.000000,3101.808000,,,50.159000,30.170000,,3203.607000,3233.629000,298.000000,200.000000,217.000000,285.000000,False,MEDIUM,9.000000,False,McLaren,2767.457000,,1,,False,,False,False
2026,10,Belgian Grand Prix,FP2,3345.452000,NOR,1,norris,mclaren,111.862000,12.000000,4.000000,,,31.573000,49.940000,30.349000,3265.163000,3315.103000,3345.452000,306.000000,202.000000,216.000000,299.000000,False,MEDIUM,10.000000,False,McLaren,3233.590000,,1,,False,,False,True
2026,10,Belgian Grand Prix,FP2,3457.334000,NOR,1,norris,mclaren,111.882000,13.000000,4.000000,,,31.612000,50.079000,30.191000,3377.064000,3427.143000,3457.334000,305.000000,203.000000,216.000000,300.000000,False,MEDIUM,11.000000,False,McLaren,3345.452000,,1,,False,,False,True
2026,10,Belgian Grand Prix,FP2,4314.767000,NOR,1,norris,mclaren,,14.000000,4.000000,,3606.535000,31.739000,,,3489.237000,,,,,,298.000000,False,MEDIUM,12.000000,False,McLaren,3457.334000,,125,,False,,False,False
2026,10,Belgian Grand Prix,FP2,4454.461000,NOR,1,norris,mclaren,,15.000000,5.000000,4314.767000,,,50.203000,29.845000,,4424.662000,4454.461000,299.000000,188.000000,219.000000,278.000000,False,SOFT,4.000000,False,McLaren,4314.767000,,1,,False,,False,False
