season,round,event_name,session_type,Time_s,Driver,DriverNumber,DriverId,TeamId,LapTime_s,LapNumber,Stint,PitOutTime_s,PitInTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime_s,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2026,8,Austrian Grand Prix,FP1,3603.498000,NOR,1,norris,mclaren,,1.000000,1.000000,3515.686000,,,35.526000,28.068000,,3575.647000,3603.566000,240.000000,186.000000,242.000000,248.000000,False,MEDIUM,1.000000,True,McLaren,3515.686000,,1,,False,,False,False
2026,8,Austrian Grand Prix,FP1,3672.753000,NOR,1,norris,mclaren,69.255000,2.000000,1.000000,,,17.173000,30.864000,21.218000,3620.671000,3651.535000,3672.753000,311.000000,219.000000,268.000000,315.000000,True,MEDIUM,2.000000,True,McLaren,3603.498000,,1,,False,,False,True
2026,8,Austrian Grand Prix,FP1,3788.174000,NOR,1,norris,mclaren,115.421000,3.000000,1.000000,,,31.703000,57.272000,26.446000,3704.456000,3761.728000,3788.174000,164.000000,157.000000,274.000000,138.000000,False,MEDIUM,3.000000,True,McLaren,3672.753000,,1,,False,,False,True
2026,8,Austrian Grand Prix,FP1,3857.047000,NOR,1,norris,mclaren,68.873000,4.000000,1.000000,,,17.146000,30.714000,21.013000,3805.320000,3836.034000,3857.047000,310.000000,221.000000,269.000000,311.000000,True,MEDIUM,4.000000,True,McLaren,3788.174000,,1,,False,,False,True
2026,8,Austrian Grand Prix,FP1,3946.263000,NOR,1,norris,mclaren,89.216000,5.000000,1.000000,,3941.560000,20.790000,39.622000,28.804000,3877.837000,3917.459000,3946.263000,136.000000,203.000000,,189.000000,False,MEDIUM,5.000000,True,McLaren,3857.047000,,1,,False,,False,False
2026,8,Austrian Grand Prix,FP1,4064.330000,NOR,1,norris,mclaren,118.067000,6.000000,2.000000,3970.588000,,47.506000,40.976000,29.585000,3993.769000,4034.745000,4064.330000,254.000000,203.000000,277.000000,253.000000,False,SOFT,1.000000,True,McLaren,3946.263000,,1,,False,,False,False
2026,8,Austrian Grand Prix,FP1,4145.011000,NOR,1,norris,mclaren,80.681000,7.000000,2.000000,,,16.946000,31.040000,32.695000,4081.276000,4112.316000,4145.011000,311.000000,158.000000,164.000000,311.000000,False,SOFT,2.000000,True,McLaren,4064.330000,,1,,False,,False,True
2026,8,Austrian Grand Prix,FP1,4261.809000,NOR,1,norris,mclaren,116.798000,8.000000,2.000000,,,30.004000,53.787000,33.007000,4175.015000,4228.802000,4261.809000,174.000000,113.000000,276.000000,126.000000,False,SOFT,3.000000,True,McLaren,4145.011000,,1,,False,,False,True
2026,8,Austrian Grand Prix,FP1,4372.255000,NOR,1,norris,mclaren,,9.000000,2.000000,,4372.255000,16.994000,,,4279.012000,,,312.000000,,,190.000000,False,SOFT,4.000000,True,McLaren,4261.809000,,125,,False,,False,False
2026,8,Austrian Grand Prix,FP1,1955.972000,VER,3,max_verstappen,red_bull,,1.000000,1.000000,1873.774000,,,35.532000,25.451000,,1930.798000,1956.154000,243.000000,204.000000,262.000000,271.000000,False,SOFT,1.000000,True,Red Bull Racing,1873.774000,,1,,False,,False,False
2026,8,Austrian Grand Prix,FP1,2025.015000,VER,3,max_verstappen,red_bull,69.043000,2.000000,1.000000,,,16.962000,30.806000,21.275000,1972.934000,2003.740000,2025.015000,313.000000,224.000000,254.000000,303.000000,True,SOFT,2.000000,True,Red Bull Racing,1955.972000,,1,,False,,False,True
2026,8,Austrian Grand Prix,FP1,2130.535000,VER,3,max_verstappen,red_bull,105.520000,3.000000,1.000000,,2126.386000,27.374000,47.975000,30.171000,2052.389000,2100.364000,2130.535000,148.000000,181.000000,,184.000000,False,SOFT,3.000000,True,Red Bull Racing,2025.015000,,1,,False,,False,False
2026,8,Austrian Grand Prix,FP1,2244.794000,VER,3,max_verstappen,red_bull,114.259000,4.000000,2.000000,2153.455000,,44.353000,45.036000,24.870000,2174.888000,2219.924000,2244.794000,175.000000,164.000000,259.000000,117.000000,False,SOFT,4.000000,False,Red Bull Racing,2130.535000,,1,,False,,False,False
2026,8,Austrian Grand Prix,FP1,2313.694000,VER,3,max_verstappen,red_bull,68.900000,5.000000,2.000000,,,17.094000,30.847000,20.959000,2261.888000,2292.735000,2313.694000,307.000000,223.000000,270.000000,302.000000,True,SOFT,5.000000,False,Red Bull Racing,2244.794000,,1,,False,,False,True
